tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt1244754,Conviction,2010,107,"Biography,Crime,Drama",7.2,46477
tt12447796,Unwelcome,2022,104,"Comedy,Horror",5.3,6438
tt12449586,The Seed,2021,91,"Comedy,Horror,Sci-Fi",4.8,2304
tt1245112,[Rec]²,2009,85,"Horror,Thriller",6.5,79516
tt12453124,The Wait,2021,101,"Drama,Romance",5.6,1106
tt1245492,This Is the End,2013,107,"Comedy,Fantasy",6.6,438412
tt1245526,RED,2010,111,"Action,Comedy,Crime",7.0,327325
tt1245735,Smash Cut,2009,86,"Comedy,Horror",3.6,1475
tt1245774,Jail,2009,131,Drama,6.2,1405
tt1245891,Kurt Turns Evil,2008,74,"Animation,Comedy,Family",6.3,1061
tt12459520,The Claus Family,2020,96,"Comedy,Family,Fantasy",5.6,3084
tt12472554,Mahaan,2022,163,"Action,Drama,Thriller",7.6,17853
tt1247400,The Lazarus Papers,2010,90,"Action,Crime,Drama",2.9,2204
tt12474056,New Order,2020,86,"Crime,Drama,Sci-Fi",6.5,9967
tt12476270,Brut Force,2022,93,Thriller,4.4,5765
tt1247640,District 13: Ultimatum,2009,101,"Action,Crime,Thriller",6.5,46500
tt1247644,Breaking Upwards,2009,88,Romance,6.0,1474
tt1247657,Friendship!,2010,110,"Adventure,Comedy",6.5,5860
tt1247662,The Good Guy,2009,90,"Comedy,Romance",5.7,9827
tt1247667,High School,2010,99,Comedy,5.7,7933
tt1247683,Norman,2010,99,"Comedy,Drama",6.4,1621
tt1247690,Serena,2014,109,"Drama,History,Romance",5.4,30783
tt1247692,Shrink,2009,104,"Comedy,Drama",6.6,19348
tt1247696,The Temptation of St. Tony,2009,114,"Drama,Fantasy,Mystery",7.1,1393
tt1247704,Women in Trouble,2009,92,"Comedy,Drama",5.6,6633
tt12477480,Decision to Leave,2022,139,"Crime,Drama,Mystery",7.3,57647
tt12482898,Attica,2021,116,"Documentary,History",7.5,3131
tt12483708,Doors,2021,84,Sci-Fi,3.6,3503
tt12484724,Mere Desh Ki Dharti,2022,111,"Comedy,Drama",6.8,2823
tt12486200,Sky Tour: The Movie,2020,94,"Documentary,Music",5.9,1066
tt1248971,Cherrybomb,2009,76,"Action,Drama,Romance",5.8,7575
tt1248984,I Am Waiting,1957,91,"Action,Crime,Drama",7.0,1017
tt12491064,Intruder,2020,102,"Mystery,Thriller",6.1,2251
tt1249171,Global Metal,2008,93,"Documentary,Music",7.9,4903
tt12492650,Ek,2019,129,"Action,Drama",6.7,3847
tt1249306,Giovanna's Father,2008,104,"Drama,War",6.7,1060
tt12494638,Ahed's Knee,2021,109,"Drama,Music",6.3,1510
tt12496582,Devil's Island,2021,71,"Drama,Horror,Mystery",3.7,1139
tt12496706,The Advent Calendar,2021,104,"Horror,Thriller",6.3,6252
tt12503708,A (Ad Infinitum),2021,153,"Family,Thriller",6.9,1802
tt12505468,Kadakh,2019,108,"Comedy,Drama,Thriller",6.9,1901
tt1250777,Kick-Ass,2010,117,"Action,Comedy,Crime",7.6,599423
tt12510594,Weasel,2020,78,"Mystery,Thriller",5.9,1324
tt12515958,Innocence,2020,110,"Crime,Drama,Thriller",6.6,1934
tt12516292,Hey There!,2021,82,Comedy,6.0,1556
tt1251725,Bunny and the Bull,2009,101,"Comedy,Drama",6.6,5136
tt1251743,Salvation Boulevard,2011,96,"Comedy,Crime,Drama",5.3,4844
tt1251757,Middle Men,2009,105,"Comedy,Crime,Drama",6.8,38474
tt12519030,Hatching,2022,91,"Drama,Fantasy,Horror",6.2,16005
tt12519802,War of the Worlds: The Attack,2023,85,"Sci-Fi,Thriller",3.2,2990
tt1252329,Redwoods,2009,82,"Drama,Romance",5.6,1696
tt1252596,Ajab Prem Ki Ghazab Kahani,2009,150,"Action,Comedy,Musical",6.4,17006
tt1252610,North,2009,79,"Comedy,Drama",6.7,3163
tt12528166,Out of Death,2021,96,"Crime,Thriller",3.3,6016
tt12530246,Emancipation,2022,132,"Action,Thriller",6.3,28052
tt12531856,The American,2023,110,"Biography,Drama",7.0,4756
tt12532368,Chickenhare and the Hamster of Darkness,2022,91,"Adventure,Animation,Comedy",6.3,2606
tt12536294,Spencer,2021,117,"Biography,Drama",6.6,77724
tt12537774,"Sex, Drugs & Bicycles",2020,86,Documentary,6.8,1139
tt1253863,300: Rise of an Empire,2014,102,"Action,Drama",6.2,318786
tt1253864,Immortals,2011,110,"Action,Drama,Fantasy",6.0,177714
tt12538822,All In: The Fight for Democracy,2020,102,Documentary,6.9,2070
tt12538996,On Our Way,2021,91,"Drama,Romance",4.9,1190
tt1254322,The Girl King,2015,106,"Biography,Drama,History",5.9,4515
tt12545566,Mr. Malcolm's List,2022,117,"Comedy,Drama,Romance",6.0,5215
tt12546872,This Little Love of Mine,2021,91,Romance,5.4,3313
tt1254696,Splinterheads,2009,94,Comedy,5.8,1562
tt12547822,Run Rabbit Run,2023,100,"Drama,Horror,Mystery",5.0,11812
tt12550376,Shark Bait,2022,87,"Horror,Thriller",4.4,5000
tt12553046,The Loneliest Boy in the World,2022,91,"Comedy,Horror",5.0,1561
tt1255919,Holmes & Watson,2018,90,"Comedy,Crime,Mystery",3.9,39842
tt1255951,De Dana Dan,2009,162,"Action,Comedy,Crime",5.8,10672
tt1255953,Incendies,2010,131,"Drama,Mystery,War",8.3,209092
tt1255955,Men in the City,2009,107,Comedy,6.3,5314
tt12564514,Preparations to Be Together for an Unknown Period of Time,2020,95,"Drama,Romance",6.5,2827
tt12567084,UFO Conspiracies: The Hidden Truth,2020,60,Documentary,5.6,1095
tt12567088,Raat Akeli Hai,2020,149,"Crime,Drama,Mystery",7.2,19954
tt12567246,Ip Man: Kung Fu Master,2019,84,Action,4.6,1235
tt12572040,The Phantom of the Open,2021,106,"Biography,Comedy,Drama",7.0,7916
tt12572084,Neon Lights,2022,94,"Horror,Mystery,Thriller",3.6,1309
tt12572792,Okay Madam,2020,100,"Action,Comedy",6.7,1766
tt12573294,Love,2020,92,"Drama,Thriller",7.0,1753
tt12573454,Sharper,2023,116,"Crime,Drama,Thriller",6.7,32184
tt1257562,Hadewijch,2009,105,Drama,6.7,2141
tt1257579,Backyard,2009,122,"Crime,Drama,Mystery",6.9,1609
tt12578564,Bergen,2022,145,"Biography,Drama,Music",6.9,6427
tt12579470,Robots,2023,93,"Comedy,Romance,Sci-Fi",5.5,7464
tt12581150,Dharmajuddha,2022,120,"Drama,Thriller",6.8,1317
tt1258120,Army of Crime,2009,139,"Drama,History,War",6.7,3588
tt1258123,A Matter of Size,2009,90,"Comedy,Drama,Romance",6.9,1016
tt1258134,Father and Guns,2009,107,"Action,Comedy,Crime",6.7,2067
tt1258137,Malone,2009,96,"Action,Adventure,Crime",5.8,6666
tt1258141,Je l'aimais,2009,113,"Drama,Romance",6.6,1310
tt1258197,Exam,2009,101,"Crime,Mystery,Thriller",6.8,127502
tt12584954,Twisters,2024,122,"Action,Adventure,Thriller",6.7,91821
tt12585076,Moonshot,2022,104,"Comedy,Romance,Sci-Fi",5.6,6477
tt12585254,The Ties,2020,100,Drama,6.3,1483
tt1258972,The Man with the Iron Fists,2012,95,Action,5.4,64468
tt1259014,Mesrine: Killer Instinct,2008,113,"Action,Biography,Crime",7.5,35521
tt12592252,Songbird,2020,84,"Drama,Sci-Fi,Thriller",4.8,11813
tt1259227,SoulBoy,2010,82,"Comedy,Drama,Music",5.9,1195
tt12593682,Bullet Train,2022,127,"Action,Comedy,Thriller",7.3,458138
tt1259520,Bon appétit,2010,91,"Drama,Romance",6.0,1189
tt1259521,The Cabin in the Woods,2011,95,"Horror,Mystery,Thriller",7.0,458103
tt1259528,Den of Thieves,2018,140,"Action,Crime,Drama",7.0,125665
tt12595378,In the Heart of the Machine,2022,115,"Drama,Thriller",7.3,2681
tt1259570,Neon Flesh,2010,98,"Comedy,Drama,Thriller",5.6,1880
tt1259571,The Twilight Saga: New Moon,2009,130,"Adventure,Drama,Fantasy",4.8,303018
tt12598606,Gunner,2024,106,Action,3.2,1360
tt1260351,Doraemon the Movie: Nobita's New Great Adventure into the Underworld,2007,112,"Adventure,Animation,Comedy",7.1,1201
tt1260365,On the Inside,2011,95,"Drama,Thriller",5.2,2169
tt1260502,Ghost in the Shell 2.0,2008,83,"Action,Animation,Crime",7.8,15376
tt12605348,A Father's Fight,2021,92,"Action,Drama,Family",4.7,3050
tt1260567,Dark House,2009,85,"Horror,Thriller",4.8,2305
tt1260680,Pathfinders: In the Company of Strangers,2011,100,"Action,Drama,History",3.4,1402
tt12607910,Black Is King,2020,85,"Adventure,Drama,Fantasy",5.9,9551
tt12610390,The Union,2024,107,"Action,Comedy,Thriller",5.4,31138
tt1261041,2:22,2008,104,"Crime,Drama,Thriller",5.1,1506
tt1261047,Gulaal,2009,140,"Crime,Drama,Thriller",8.0,16069
tt12610794,Blade of the 47 Ronin,2022,107,"Action,Drama,Fantasy",4.7,1956
tt12611906,Bismillah,2022,156,"Drama,Music",6.7,1791
tt1261393,El Estudiante,2009,95,Drama,7.1,1233
tt1261414,Penance,2009,85,"Horror,Thriller",3.4,1211
tt1261862,Icarus,2010,88,"Action,Thriller",5.1,4387
tt12618926,Parallel Mothers,2021,123,Drama,7.1,36768
tt1261900,Lovecraft: Fear of the Unknown,2008,90,"Biography,Documentary",7.2,2100
tt1261945,Sex and the City 2,2010,146,"Comedy,Drama,Romance",4.5,84904
tt1261954,Take Me Home,2011,97,"Comedy,Romance",6.8,8061
tt1262406,Fading of the Cries,2008,94,"Action,Fantasy,Horror",3.0,1806
tt1262413,Offspring,2009,79,Horror,4.9,3151
tt1262416,Scream 4,2011,111,"Horror,Mystery",6.2,173623
tt1262420,Face,2009,138,"Comedy,Drama,Musical",6.0,1011
tt12624584,Untitled Horror Movie,2021,87,"Comedy,Horror",4.8,1439
tt12625756,Churuli,2021,120,"Fantasy,Mystery,Sci-Fi",7.0,5242
tt1262877,Coco,2009,95,"Comedy,Drama",3.5,1677
tt1262945,The Tsunami Warrior,2008,154,"Action,Adventure,Fantasy",5.6,1086
tt1262981,World's Greatest Dad,2009,99,"Comedy,Drama",6.9,41040
tt1262990,Paradise,2013,86,"Comedy,Drama",5.0,3762
tt12631654,Randu,2022,122,Comedy,5.7,1336
tt1263670,Crazy Heart,2009,112,"Drama,Music,Romance",7.2,95328
tt1263679,Firaaq,2008,101,"Drama,History,Thriller",7.3,2596
tt12636872,Karen,2021,89,"Crime,Drama,Thriller",3.2,3333
tt1263736,33 Scenes from Life,2008,100,Drama,6.2,1043
tt12637442,Clara Sola,2021,106,Drama,6.7,1654
tt1263750,Room in Rome,2010,107,"Drama,Romance",6.0,26612
tt1263757,Männersache,2009,90,Comedy,3.6,1054
tt1263778,The Beautiful Person,2008,97,"Comedy,Drama",6.6,8074
tt1263790,Kaathala Kaathala,1998,142,"Comedy,Drama,Romance",7.4,1464
tt1263800,Hole in One,2009,100,"Comedy,Sport",2.9,3372
tt1264115,The Trial,2010,101,"Crime,Drama,Mystery",5.6,1743
tt12642180,Ram Singh Charlie,2020,104,Drama,7.9,1669
tt12648266,Accused,2023,88,Thriller,6.4,3032
tt1264904,Little Nicholas,2009,91,"Comedy,Family",7.1,14237
tt1264914,Zift,2008,92,"Crime,Drama,Mystery",7.2,5498
tt12653060,Bad Blood,2021,98,"Drama,History,Western",6.7,1568
tt12655436,Honk for Jesus. Save Your Soul.,2022,106,Comedy,5.3,4237
tt1265598,In the Gray,2012,122,"Crime,Drama",6.6,4875
tt1265990,The Roommate,2011,91,"Drama,Horror,Thriller",4.8,41699
tt1266029,Nowhere Boy,2009,98,"Biography,Drama,Music",7.1,39350
tt1266036,Valley Girl,2020,102,"Comedy,Musical,Romance",5.5,4207
tt1266037,Quartier lointain,2010,98,"Comedy,Drama,Fantasy",6.9,1886
tt12663250,Yaksha: Ruthless Operations,2022,125,"Action,Crime,Thriller",6.3,4701
tt12663772,In Our Prime,2022,117,Drama,6.7,1053
tt12664618,Sinkhole,2021,117,"Action,Comedy,Drama",6.2,2792
tt1266542,The Break-Up Artist,2009,105,"Comedy,Romance",4.8,1613
tt1266583,Mumbai Meri Jaan,2008,134,Drama,7.7,6627
tt1267160,Cape No. 7,2008,129,"Comedy,Drama,Music",7.0,4489
tt12672536,The Three Musketeers - Part I: D'Artagnan,2023,121,"Action,Adventure,History",6.7,21551
tt12672620,The Three Musketeers - Part II: Milady,2023,115,"Action,Adventure,Drama",6.4,7352
tt1267297,Hercules,2014,98,"Action,Adventure,Fantasy",6.0,165703
tt1267319,Home Movie,2008,77,"Drama,Horror,Thriller",5.5,4912
tt1267500,Phoonk,2008,110,"Drama,Horror,Mystery",4.0,1415
tt12676006,Borrego,2022,102,Thriller,5.2,5185
tt12676326,Malcolm & Marie,2021,106,"Drama,Romance",6.6,41637
tt12677092,C U Soon,2020,98,"Drama,Mystery,Thriller",7.6,6870
tt12678146,The Passenger,2021,90,"Comedy,Horror,Sci-Fi",5.3,1596
tt12680508,Minor Premise,2020,95,"Drama,Sci-Fi,Thriller",5.1,4846
tt12680684,The Hand of God,2021,130,Drama,7.3,50318
tt1268204,Waste Land,2010,99,Documentary,7.8,9392
tt1268208,Gnaw,2008,90,Horror,3.4,1200
tt12683198,Beyto,2020,98,Drama,6.6,1532
tt12683756,The Chalk Line,2022,106,"Horror,Mystery,Thriller",6.1,10774
tt12687276,Kala,2021,130,"Action,Thriller",6.7,4020
tt1268799,A Very Harold & Kumar Christmas,2011,90,"Adventure,Comedy",6.2,73093
tt1268809,Night of the Demons,2009,93,"Action,Comedy,Fantasy",4.7,8605
tt12689248,The Commando,2022,93,"Action,Thriller",3.4,1712
tt1268970,The Last Rites of Ransom Pride,2010,83,"Action,Drama,Thriller",4.1,1136
tt1268987,Operation: Endgame,2010,87,"Action,Comedy",4.9,10927
tt12691830,A Love Song,2022,81,Romance,6.8,2373
tt1269734,Angel of Death,2009,77,"Action,Crime,Thriller",4.9,2454
tt1270114,Saints and Soldiers: The Void,2014,94,"Action,Drama,War",5.3,2756
tt1270262,The Devil's Double,2011,109,"Biography,Drama,Thriller",7.0,64145
tt1270277,Sympathy for Delicious,2010,96,Drama,5.6,2082
tt1270286,To Save a Life,2009,120,Drama,6.8,5899
tt1270291,Hunter Prey,2010,88,"Sci-Fi,Thriller",5.8,6246
tt1270296,The Killing Jar,2010,92,"Crime,Mystery,Thriller",5.8,3023
tt12703292,A Man of Action,2022,111,"Biography,Crime,Drama",6.4,3468
tt12706382,Siren Head,2020,52,"Horror,Sci-Fi,Thriller",4.9,1341
tt1270761,Don't Be Afraid of the Dark,2010,99,"Fantasy,Horror,Thriller",5.5,50798
tt1270766,Henri 4,2010,155,"Biography,Drama,War",5.8,1365
tt1270771,Little Black Dress,2009,94,"Drama,Romance",5.6,1119
tt1270797,Venom,2018,112,"Action,Adventure,Sci-Fi",6.6,548483
tt1270798,X-Men: First Class,2011,131,"Action,Sci-Fi",7.7,734203
tt1270835,Hatchet II,2010,85,"Action,Comedy,Horror",5.5,15341
tt1270842,Norwegian Wood,2010,133,"Drama,Romance",6.3,12581
tt12708658,"Paris, 13th District",2021,105,"Comedy,Drama,Romance",7.0,9835
tt12712604,The Miracle Club,2023,90,"Comedy,Drama",6.4,5781
tt12715472,Inexorable,2021,98,Thriller,6.1,1184
tt12718300,"Confess, Fletch",2022,98,"Comedy,Crime,Mystery",6.4,22972
tt12719846,Wild Roots,2021,98,Drama,7.3,1568
tt12720014,"Szia, Életem!",2022,114,Comedy,6.5,1184
tt1272011,Fort Apache Napoli,2009,108,"Biography,Crime,Drama",7.2,1183
tt1272012,Deliver Us from Evil,2009,100,Thriller,6.5,2133
tt1272013,Brain Drain,2009,104,"Comedy,Romance",4.7,2371
tt1272014,Generazione mille euro,2009,101,Comedy,6.2,1059
tt1272018,Kandagar,2010,103,"Action,Drama,War",6.6,2181
tt1272034,Boushkash,2008,120,"Comedy,Drama",5.4,1102
tt1272041,My Queen Karo,2009,101,"Drama,Romance",6.4,1057
tt1272051,Space Dogs,2010,85,"Adventure,Animation,Comedy",5.0,1544
tt12721188,Dad Wanted,2020,102,"Comedy,Drama,Family",5.8,1204
tt12723616,BomBhaat,2020,136,"Action,Comedy,Sci-Fi",4.5,1708
tt12724306,Glorious,2022,79,"Horror,Mystery,Thriller",5.6,7491
tt12724622,Anelka: Misunderstood,2020,94,"Documentary,Sport",6.4,3570
tt12726428,Stromboli,2022,86,Drama,6.0,1703
tt1272878,2 Guns,2013,109,"Action,Comedy,Thriller",6.7,227733
tt1272886,Small Apartments,2012,96,"Comedy,Crime,Drama",6.1,8403
tt12731980,Old Henry,2021,99,"Action,Drama,Western",7.3,38474
tt1273202,Wait for Me and I Will Not Come,2009,90,"Drama,Romance",7.1,1852
tt1273204,David's Birthday,2009,106,"Drama,Mystery,Romance",6.6,2558
tt1273207,Deadheads,2011,96,"Adventure,Comedy,Horror",5.3,5576
tt1273218,Kuselan,2008,165,"Comedy,Drama,Family",4.9,1195
tt1273221,London Fields,2018,118,"Crime,Mystery,Thriller",3.9,12437
tt1273222,These Amazing Shadows,2011,88,Documentary,7.6,1761
tt1273235,A Serbian Film,2010,104,"Horror,Mystery,Thriller",4.9,73291
tt1273241,Brotherhood,2010,76,"Crime,Drama,Thriller",6.3,4233
tt12734800,The Plot Against the President,2020,91,Documentary,5.4,4417
tt12735282,The Reef: Stalked,2022,93,"Adventure,Horror,Thriller",4.2,5689
tt12735338,Words Bubble Up Like Soda Pop,2020,87,"Animation,Drama,Music",6.8,5735
tt12735488,Kalki 2898 AD,2024,180,"Action,Adventure,Drama",7.2,52083
tt12735856,Nenu C/o Nuvvu,2022,113,"Drama,Romance",7.9,2020
tt1273678,The Spy Next Door,2010,94,"Action,Comedy,Family",5.4,47470
tt12738164,Brother in Love 2,2021,115,Comedy,6.5,3941
tt12739994,The 100 Candles Game,2020,100,Horror,4.3,1448
tt12740760,Phone Bhoot,2022,136,"Comedy,Horror",5.2,11000
tt1274273,The Last Seven,2011,84,"Drama,Horror,Sci-Fi",3.8,2093
tt1274293,Jeon Woochi,2009,136,"Action,Adventure,Comedy",6.6,3466
tt1274295,Kaminey,2009,130,"Action,Crime,Drama",7.4,18282
tt1274296,Listen to Your Heart,2010,102,"Drama,Music,Romance",6.9,4819
tt1274300,The Tempest,2010,110,"Comedy,Drama,Fantasy",5.3,8249
tt12744120,The Inner Cage,2021,117,Drama,7.0,1786
tt1274586,Dying of the Light,2014,94,"Action,Drama,Thriller",4.5,11673
tt12747236,Do You Love Me As I Love You,2020,109,"Drama,Romance",5.7,1310
tt12747570,Diary,2022,133,"Crime,Drama,Thriller",7.2,2428
tt12747588,Meka Suri,2020,86,"Crime,Thriller",6.4,3636
tt12747748,Leave the World Behind,2023,138,"Drama,Mystery,Thriller",6.4,211253
tt12748300,Forever Rich,2021,89,"Comedy,Crime,Drama",5.6,1573
tt12749596,Host,2020,57,"Horror,Mystery",6.5,41163
tt12751534,Nothing to Laugh About,2021,107,"Comedy,Drama",7.3,1242
tt12753120,The Burning Sea,2021,104,"Action,Drama,Thriller",6.3,7697
tt12754776,Natural Born Liar,2022,95,Comedy,5.1,1258
tt1275590,De l'autre côté du lit,2008,93,Comedy,5.5,2859
tt12757372,Red,2022,91,Horror,3.3,3071
tt12757438,Smiley Face Killers,2020,96,"Horror,Thriller",3.7,1524
tt12758060,Tetris,2023,118,"Biography,Drama,History",7.4,88337
tt12758486,Chevalier,2022,108,"Biography,Drama,History",6.5,7225
tt12758600,Comedy Couple,2020,117,"Comedy,Romance",7.3,3610
tt1275861,Under the Mountain,2009,90,"Adventure,Drama,Fantasy",4.8,2249
tt1275863,Love Aaj Kal,2009,128,"Comedy,Drama,Romance",6.8,17237
tt12759288,Bank on us 2,2020,90,"Action,Crime",4.8,1393
tt1276104,Looper,2012,119,"Action,Drama,Sci-Fi",7.4,608296
tt1276105,Saint John of Las Vegas,2009,85,"Comedy,Drama",5.6,2980
tt1276110,Charlie & Boots,2009,101,"Adventure,Comedy,Drama",6.4,1694
tt12763474,Robin's Wish,2020,77,"Biography,Documentary",7.3,2289
tt12763920,Deliver Us from Evil,2020,108,"Action,Crime,Thriller",6.8,6481
tt1276419,A Royal Affair,2012,137,"Biography,Drama,History",7.5,51436
tt12764606,The Lockdown Hauntings,2021,101,"Horror,Thriller",4.2,2403
tt12764628,The Jack in the Box: Awakening,2022,93,Horror,4.4,1644
tt12767996,The Confidence Man JP: Princess,2020,124,"Comedy,Crime",6.7,1328
tt1276962,How to Make Money Selling Drugs,2012,96,"Crime,Documentary",7.6,6834
tt12769908,Heroes of Halyard,2023,,"Biography,Drama,History",6.1,1534
tt12774526,After the Pandemic,2022,84,Sci-Fi,3.5,2571
tt1277728,Mid-August Lunch,2008,75,"Comedy,Drama",6.9,4336
tt1277737,The Stoning of Soraya M.,2008,114,Drama,7.9,22003
tt1277936,Cropsey,2009,84,"Crime,Documentary,Horror",6.3,9410
tt1277953,Madagascar 3: Europe's Most Wanted,2012,93,"Adventure,Animation,Comedy",6.8,201336
tt1278060,The Garden of Sinners: Paradox Spiral,2008,114,"Action,Animation,Crime",7.9,2149
tt12780950,Maheshum Marutiyum,2023,134,"Comedy,Romance",4.5,1471
tt1278104,The Ottoman Republic,2008,100,Comedy,5.2,7417
tt1278124,Detour,2009,77,"Horror,Thriller",5.2,1510
tt1278180,Kenny Begins,2009,87,"Action,Comedy,Sci-Fi",5.7,1990
tt12782448,Pichaikkaran 2,2023,148,"Action,Drama,Sci-Fi",5.7,1992
tt1278293,9 to 5: Days in Porn,2008,113,Documentary,6.3,2221
tt1278322,Colin,2008,97,"Action,Drama,Horror",4.7,1655
tt1278340,Dead Snow,2009,91,"Comedy,Fantasy,Horror",6.3,70571
tt12783454,The Kissing Booth 3,2021,112,"Comedy,Romance",4.8,22928
tt1278379,Jack Goes Boating,2010,89,"Drama,Romance",6.3,8846
tt1278449,Sound of Noise,2010,102,"Comedy,Crime,Music",7.2,9948
tt12788368,El Planeta,2021,79,"Comedy,Drama",6.3,1006
tt12788488,Deadstream,2022,87,"Comedy,Horror",6.4,18729
tt12789110,The Macaluso Sisters,2020,89,Drama,6.5,1604
tt12789212,Final Account,2020,94,Documentary,7.3,1786
tt12789558,Belfast,2021,98,"Biography,Drama,Romance",7.2,94672
tt1279083,Examined Life,2008,87,Documentary,7.0,1845
tt12792418,Night in Paradise,2020,131,"Action,Crime,Drama",6.8,9082
tt12792598,Tragic Jungle,2020,96,"Adventure,Drama,Mystery",5.6,1123
tt12794338,Achcham Madam Naanam Payirppu,2022,80,"Comedy,Drama",4.1,2084
tt12797976,The Kennedy Incident,2021,101,"Adventure,Drama",6.4,1145
tt1279935,Date Night,2010,88,"Comedy,Crime,Romance",6.3,173781
tt1280011,No Impact Man: The Documentary,2009,93,Documentary,6.6,1590
tt12800524,Encounter,2021,108,"Drama,Sci-Fi,Thriller",5.9,11093
tt12801262,Luca,2021,95,"Adventure,Animation,Comedy",7.4,200345
tt12801326,76 Days,2020,93,"Documentary,Drama",7.1,1424
tt12801356,MLK/FBI,2020,104,"Biography,Documentary,History",7.0,1793
tt12801374,Under the Open Sky,2020,126,"Crime,Drama",7.2,1956
tt12801814,Violation,2020,107,"Drama,Horror",5.3,4464
tt1280501,The Necessities of Life,2008,102,Drama,7.6,1028
tt1280534,A Boyfriend for My Wife,2008,100,"Comedy,Romance",6.7,3824
tt1280558,A Wednesday,2008,104,"Action,Crime,Drama",8.1,82919
tt1280567,Last Stop 174,2008,110,"Crime,Drama,Thriller",7.1,5632
tt12808182,The Last Mercenary,2021,110,"Action,Adventure,Comedy",5.3,9886
tt12810902,The Moderator,2022,82,"Action,Drama,Thriller",3.3,3884
tt1281374,Don McKay,2009,87,"Drama,Mystery,Thriller",5.8,2489
tt12814440,Corsicana,2022,102,"Drama,Thriller,Western",4.5,1061
tt12818328,Hundreds of Beavers,2022,108,"Action,Adventure,Comedy",7.7,5042
tt12820524,Helsreach: The Movie,2019,150,Sci-Fi,8.7,1579
tt1282139,Cars of the Revolution,2008,120,Drama,8.0,12781
tt1282140,Easy A,2010,92,"Comedy,Drama,Romance",7.0,423086
tt1282153,The Strange Case of Angelica,2010,97,"Drama,Fantasy",6.3,2162
tt1282155,Cartagena,2009,92,"Drama,Romance",6.7,1429
tt12823454,Your Place or Mine,2023,109,"Comedy,Romance",5.7,40928
tt1282371,Sorry to Disturb,2008,116,"Comedy,Drama,Mystery",8.1,7165
tt12825632,Miss Willoughby and the Haunted Bookshop,2021,90,"Adventure,Crime,Mystery",5.5,1606
